,time,latitude,longitude,2m_temperature,diff
111195,2002-09-08 03:00:00,40.25,271.75,294.16956,-2.5242615
111205,2002-09-08 13:00:00,40.25,271.75,293.16052,-2.652649
111214,2002-09-08 22:00:00,40.25,271.75,302.03143,-2.5612488
111215,2002-09-08 23:00:00,40.25,271.75,301.5396,-2.6820679
111243,2002-09-10 03:00:00,40.25,271.75,295.20157,-2.568634
111262,2002-09-10 22:00:00,40.25,271.75,300.8713,-3.0050964
111267,2002-09-11 03:00:00,40.25,271.75,292.60608,-3.9038696
111269,2002-09-11 05:00:00,40.25,271.75,291.99182,-2.6638184
111274,2002-09-11 10:00:00,40.25,271.75,287.72818,-3.906067
111275,2002-09-11 11:00:00,40.25,271.75,287.79907,-2.996399
111291,2002-09-12 03:00:00,40.25,271.75,288.58606,-3.4789124
111292,2002-09-12 04:00:00,40.25,271.75,288.0899,-3.0484009
111293,2002-09-12 05:00:00,40.25,271.75,287.3142,-2.9231262
111294,2002-09-12 06:00:00,40.25,271.75,286.5774,-2.7644653
111298,2002-09-12 10:00:00,40.25,271.75,283.5987,-3.0806274
111299,2002-09-12 11:00:00,40.25,271.75,283.62646,-2.7372437
111301,2002-09-12 13:00:00,40.25,271.75,284.82608,-3.4808655
111310,2002-09-12 22:00:00,40.25,271.75,295.0748,-2.6125183
111312,2002-09-13 00:00:00,40.25,271.75,294.1338,-2.6418457
111315,2002-09-13 03:00:00,40.25,271.75,287.95145,-2.6356812
111319,2002-09-13 07:00:00,40.25,271.75,287.08356,-2.723816
111322,2002-09-13 10:00:00,40.25,271.75,283.72092,-2.7624817
111325,2002-09-13 13:00:00,40.25,271.75,285.14835,-3.6102295
111334,2002-09-13 22:00:00,40.25,271.75,296.63223,-2.4881287
111339,2002-09-14 03:00:00,40.25,271.75,290.50122,-2.5324707
111358,2002-09-14 22:00:00,40.25,271.75,300.18927,-2.7424011
111359,2002-09-14 23:00:00,40.25,271.75,299.25882,-2.5720825
111387,2002-09-16 03:00:00,40.25,271.75,289.12534,-2.5151978
111391,2002-09-16 07:00:00,40.25,271.75,287.68134,-2.9064026
111392,2002-09-16 08:00:00,40.25,271.75,287.12875,-2.9412231
111393,2002-09-16 09:00:00,40.25,271.75,286.34158,-3.3659363
111394,2002-09-16 10:00:00,40.25,271.75,286.47015,-2.9698486
111395,2002-09-16 11:00:00,40.25,271.75,285.716,-2.9559937
111500,2002-09-20 20:00:00,40.25,271.75,290.1758,-2.8176575
111526,2002-09-21 22:00:00,40.25,271.75,294.89453,-3.2281494
111527,2002-09-21 23:00:00,40.25,271.75,294.94623,-2.5486755
111528,2002-09-22 00:00:00,40.25,271.75,293.6649,-2.6515808
111531,2002-09-22 03:00:00,40.25,271.75,288.02615,-2.711029
111550,2002-09-22 22:00:00,40.25,271.75,289.33136,-2.5374756
111551,2002-09-22 23:00:00,40.25,271.75,289.1215,-2.510254
111555,2002-09-23 03:00:00,40.25,271.75,281.56604,-3.9716797
111556,2002-09-23 04:00:00,40.25,271.75,281.77014,-3.113617
111557,2002-09-23 05:00:00,40.25,271.75,281.50378,-2.9135742
111558,2002-09-23 06:00:00,40.25,271.75,280.99182,-2.989563
111559,2002-09-23 07:00:00,40.25,271.75,280.43146,-2.9060974
111562,2002-09-23 10:00:00,40.25,271.75,276.66278,-3.8476868
111563,2002-09-23 11:00:00,40.25,271.75,276.83054,-3.1898804
111564,2002-09-23 12:00:00,40.25,271.75,277.40128,-2.6901245
111565,2002-09-23 13:00:00,40.25,271.75,278.27472,-3.5605774
111579,2002-09-24 03:00:00,40.25,271.75,284.53293,-2.4938965
111586,2002-09-24 10:00:00,40.25,271.75,278.83124,-3.2921143
111587,2002-09-24 11:00:00,40.25,271.75,278.57635,-2.7537842
111589,2002-09-24 13:00:00,40.25,271.75,278.30197,-2.7452393
111613,2002-09-25 13:00:00,40.25,271.75,280.27716,-2.8391418
111614,2002-09-25 14:00:00,40.25,271.75,281.0912,-4.7156067
111622,2002-09-25 22:00:00,40.25,271.75,292.809,-2.6530762
111623,2002-09-25 23:00:00,40.25,271.75,292.39944,-2.6440735
111646,2002-09-26 22:00:00,40.25,271.75,293.86682,-2.7739258
111686,2002-09-28 14:00:00,40.25,271.75,286.41382,-2.5616455
111718,2002-09-29 22:00:00,40.25,271.75,298.15555,-2.8686218
111766,2002-10-01 22:00:00,40.25,271.75,298.85248,-2.5427551
111790,2002-10-02 22:00:00,40.25,271.75,298.09872,-2.7717896
111791,2002-10-02 23:00:00,40.25,271.75,297.37463,-3.2226868
111814,2002-10-03 22:00:00,40.25,271.75,296.53555,-2.4976501
111843,2002-10-05 03:00:00,40.25,271.75,285.16708,-2.5404358
111850,2002-10-05 10:00:00,40.25,271.75,280.84003,-3.9606628
111851,2002-10-05 11:00:00,40.25,271.75,280.55524,-3.665741
111852,2002-10-05 12:00:00,40.25,271.75,280.34586,-3.1413574
111853,2002-10-05 13:00:00,40.25,271.75,280.572,-2.6021729
111886,2002-10-06 22:00:00,40.25,271.75,290.10513,-3.602417
111891,2002-10-07 03:00:00,40.25,271.75,283.7541,-4.4095154
111892,2002-10-07 04:00:00,40.25,271.75,283.4069,-2.8885803
111898,2002-10-07 10:00:00,40.25,271.75,276.97214,-3.3164368
111899,2002-10-07 11:00:00,40.25,271.75,277.09232,-2.6265564
111919,2002-10-08 07:00:00,40.25,271.75,278.85126,-2.7357178
111934,2002-10-08 22:00:00,40.25,271.75,287.5666,-3.0810547
111935,2002-10-08 23:00:00,40.25,271.75,287.57138,-2.5133362
111958,2002-10-09 22:00:00,40.25,271.75,290.23947,-3.048706
111959,2002-10-09 23:00:00,40.25,271.75,289.48798,-3.370819
111982,2002-10-10 22:00:00,40.25,271.75,291.3743,-3.1643066
111983,2002-10-10 23:00:00,40.25,271.75,290.7596,-3.0345154
112030,2002-10-12 22:00:00,40.25,271.75,291.32797,-3.4838257
112031,2002-10-12 23:00:00,40.25,271.75,290.97083,-3.3085938
112033,2002-10-13 01:00:00,40.25,271.75,287.92023,-2.6279297
112035,2002-10-13 03:00:00,40.25,271.75,281.75876,-3.8889465
112036,2002-10-13 04:00:00,40.25,271.75,282.1197,-2.937378
112037,2002-10-13 05:00:00,40.25,271.75,282.35605,-2.6425781
112042,2002-10-13 10:00:00,40.25,271.75,277.88428,-4.2385254
112043,2002-10-13 11:00:00,40.25,271.75,277.4978,-3.481598
112044,2002-10-13 12:00:00,40.25,271.75,277.31253,-2.716156
112054,2002-10-13 22:00:00,40.25,271.75,280.4252,-3.014679
112055,2002-10-13 23:00:00,40.25,271.75,280.25272,-2.5696716
112059,2002-10-14 03:00:00,40.25,271.75,274.67917,-3.1848755
112064,2002-10-14 08:00:00,40.25,271.75,274.12207,-2.7167664
112066,2002-10-14 10:00:00,40.25,271.75,271.89682,-3.1227112
112069,2002-10-14 13:00:00,40.25,271.75,273.2825,-2.6133423
112078,2002-10-14 22:00:00,40.25,271.75,284.37735,-2.6080933
112079,2002-10-14 23:00:00,40.25,271.75,283.55032,-2.9170837
112102,2002-10-15 22:00:00,40.25,271.75,285.98074,-3.16333
112107,2002-10-16 03:00:00,40.25,271.75,280.81638,-3.1376038
112109,2002-10-16 05:00:00,40.25,271.75,279.4763,-2.6867065
112110,2002-10-16 06:00:00,40.25,271.75,278.52118,-2.7294312
112114,2002-10-16 10:00:00,40.25,271.75,275.171,-2.887085
112115,2002-10-16 11:00:00,40.25,271.75,275.2742,-2.5119324
112126,2002-10-16 22:00:00,40.25,271.75,280.8983,-2.6260376
112155,2002-10-18 03:00:00,40.25,271.75,278.71417,-2.5551453
112185,2002-10-19 09:00:00,40.25,271.75,284.2023,-2.640442
112186,2002-10-19 10:00:00,40.25,271.75,281.5775,-3.5047302
112198,2002-10-19 22:00:00,40.25,271.75,281.83868,-2.6811218
112199,2002-10-19 23:00:00,40.25,271.75,281.09433,-2.7525024
112203,2002-10-20 03:00:00,40.25,271.75,275.76724,-3.0855103
112204,2002-10-20 04:00:00,40.25,271.75,275.46362,-2.5896301
112205,2002-10-20 05:00:00,40.25,271.75,274.69147,-2.5704956
112210,2002-10-20 10:00:00,40.25,271.75,271.60126,-2.904358
112211,2002-10-20 11:00:00,40.25,271.75,271.74493,-2.5078735
112222,2002-10-20 22:00:00,40.25,271.75,281.3077,-3.0150452
112223,2002-10-20 23:00:00,40.25,271.75,280.19278,-3.7638855
112246,2002-10-21 22:00:00,40.25,271.75,284.19427,-3.0777893
112247,2002-10-21 23:00:00,40.25,271.75,282.62653,-4.043091
112270,2002-10-22 22:00:00,40.25,271.75,281.66476,-4.000366
112271,2002-10-22 23:00:00,40.25,271.75,281.19,-3.5606384
112486,2002-10-31 22:00:00,40.25,271.75,279.3837,-2.9462585
112510,2002-11-01 22:00:00,40.25,271.75,274.6263,-2.9104004
112534,2002-11-02 22:00:00,40.25,271.75,277.44363,-3.6408997
112582,2002-11-04 22:00:00,40.25,271.75,277.8332,-2.8581543
112583,2002-11-04 23:00:00,40.25,271.75,277.48282,-2.769989
112584,2002-11-05 00:00:00,40.25,271.75,276.40323,-2.6964722
112726,2002-11-10 22:00:00,40.25,271.75,285.57013,-3.9352112
112727,2002-11-10 23:00:00,40.25,271.75,285.14124,-3.106018
112731,2002-11-11 03:00:00,40.25,271.75,282.1354,-2.6861572
112732,2002-11-11 04:00:00,40.25,271.75,281.62054,-2.6462708
112733,2002-11-11 05:00:00,40.25,271.75,280.2612,-3.176361
112734,2002-11-11 06:00:00,40.25,271.75,278.16382,-3.7306213
112822,2002-11-14 22:00:00,40.25,271.75,283.241,-2.7565613
112895,2002-11-17 23:00:00,40.25,271.75,272.95258,-2.9794312
113038,2002-11-23 22:00:00,40.25,271.75,279.29645,-2.8588257
113062,2002-11-24 22:00:00,40.25,271.75,275.0656,-2.6304932
113195,2002-11-30 11:00:00,40.25,271.75,274.87485,-2.6592712
113196,2002-11-30 12:00:00,40.25,271.75,272.93704,-3.0144653
113254,2002-12-02 22:00:00,40.25,271.75,273.12115,-3.60672
113326,2002-12-05 22:00:00,40.25,271.75,268.60947,-2.5284424
113398,2002-12-08 22:00:00,40.25,271.75,270.51624,-3.3991394
113403,2002-12-09 03:00:00,40.25,271.75,264.9353,-2.9066467
113422,2002-12-09 22:00:00,40.25,271.75,270.679,-3.0713196
113446,2002-12-10 22:00:00,40.25,271.75,274.8388,-2.7253113
113470,2002-12-11 22:00:00,40.25,271.75,274.2922,-4.382538
113542,2002-12-14 22:00:00,40.25,271.75,275.3095,-3.1889648
113566,2002-12-15 22:00:00,40.25,271.75,281.28702,-2.489624
113711,2002-12-21 23:00:00,40.25,271.75,274.12985,-2.7971497
113931,2002-12-31 03:00:00,40.25,271.75,282.6299,-3.2683105
113932,2002-12-31 04:00:00,40.25,271.75,280.58823,-3.0496826
114166,2003-01-09 22:00:00,40.25,271.75,274.41074,-2.495697
114227,2003-01-12 11:00:00,40.25,271.75,259.89407,-2.4942932
114286,2003-01-14 22:00:00,40.25,271.75,265.47534,-2.68161
114287,2003-01-14 23:00:00,40.25,271.75,265.01062,-2.6070862
114291,2003-01-15 03:00:00,40.25,271.75,261.75497,-2.8405457
114292,2003-01-15 04:00:00,40.25,271.75,261.72345,-2.5863037
114293,2003-01-15 05:00:00,40.25,271.75,261.12473,-2.8143005
114294,2003-01-15 06:00:00,40.25,271.75,260.93408,-2.6419373
114311,2003-01-15 23:00:00,40.25,271.75,265.7239,-3.2044678
114358,2003-01-17 22:00:00,40.25,271.75,263.29977,-3.7480469
114359,2003-01-17 23:00:00,40.25,271.75,262.78735,-3.5899048
114363,2003-01-18 03:00:00,40.25,271.75,259.88535,-3.1930237
114364,2003-01-18 04:00:00,40.25,271.75,259.8731,-2.7192688
114365,2003-01-18 05:00:00,40.25,271.75,258.87283,-3.157318
114366,2003-01-18 06:00:00,40.25,271.75,258.29623,-3.1567078
114394,2003-01-19 10:00:00,40.25,271.75,257.40216,-3.0174866
114403,2003-01-19 19:00:00,40.25,271.75,267.25696,-2.6734924
114404,2003-01-19 20:00:00,40.25,271.75,268.27505,-3.2878418
114454,2003-01-21 22:00:00,40.25,271.75,264.40256,-2.4906921
114483,2003-01-23 03:00:00,40.25,271.75,258.82425,-2.5381775
114562,2003-01-26 10:00:00,40.25,271.75,266.01047,-2.7034607
114574,2003-01-26 22:00:00,40.25,271.75,261.3988,-3.1978455
114575,2003-01-26 23:00:00,40.25,271.75,261.0967,-2.9386292
114582,2003-01-27 06:00:00,40.25,271.75,255.15913,-2.8430939
114643,2003-01-29 19:00:00,40.25,271.75,270.09702,-3.161377
114644,2003-01-29 20:00:00,40.25,271.75,270.17307,-3.1948853
114645,2003-01-29 21:00:00,40.25,271.75,270.34537,-3.0030823
114646,2003-01-29 22:00:00,40.25,271.75,269.8223,-3.2034912
114647,2003-01-29 23:00:00,40.25,271.75,268.9345,-3.4429626
114742,2003-02-02 22:00:00,40.25,271.75,277.86362,-2.6773987
114767,2003-02-03 23:00:00,40.25,271.75,282.57785,-2.5143738
114768,2003-02-04 00:00:00,40.25,271.75,279.8693,-2.8687134
114771,2003-02-04 03:00:00,40.25,271.75,272.61224,-2.5377502
114815,2003-02-05 23:00:00,40.25,271.75,268.92953,-2.5849
114850,2003-02-07 10:00:00,40.25,271.75,261.57925,-2.6039124
114934,2003-02-10 22:00:00,40.25,271.75,266.86243,-4.176239
114935,2003-02-10 23:00:00,40.25,271.75,266.55505,-2.7800293
114963,2003-02-12 03:00:00,40.25,271.75,271.33148,-3.1145935
114964,2003-02-12 04:00:00,40.25,271.75,267.9606,-4.5023804
114965,2003-02-12 05:00:00,40.25,271.75,264.81903,-3.2451782
115007,2003-02-13 23:00:00,40.25,271.75,274.45044,-2.9598694
115176,2003-02-21 00:00:00,40.25,271.75,273.5564,-2.6853027
115198,2003-02-21 22:00:00,40.25,271.75,277.426,-2.6991882
115199,2003-02-21 23:00:00,40.25,271.75,276.90555,-3.0437927
115222,2003-02-22 22:00:00,40.25,271.75,271.49472,-2.6282349
115223,2003-02-22 23:00:00,40.25,271.75,271.03076,-2.5101624
115270,2003-02-24 22:00:00,40.25,271.75,262.81635,-3.0258484
115275,2003-02-25 03:00:00,40.25,271.75,258.36517,-2.8170776
115327,2003-02-27 07:00:00,40.25,271.75,261.34036,-2.5055847
115328,2003-02-27 08:00:00,40.25,271.75,260.82138,-2.9980469
115468,2003-03-05 04:00:00,40.25,271.75,276.71625,-2.5075684
115470,2003-03-05 06:00:00,40.25,271.75,272.75046,-2.5457153
115471,2003-03-05 07:00:00,40.25,271.75,270.5204,-4.1618347
115484,2003-03-05 20:00:00,40.25,271.75,270.9448,-2.4987793
115555,2003-03-08 19:00:00,40.25,271.75,285.31174,-3.4553223
115556,2003-03-08 20:00:00,40.25,271.75,287.1458,-2.5303345
115557,2003-03-08 21:00:00,40.25,271.75,285.02206,-4.6931458
115558,2003-03-08 22:00:00,40.25,271.75,279.28998,-7.88385
115559,2003-03-08 23:00:00,40.25,271.75,275.16528,-7.5131226
115560,2003-03-09 00:00:00,40.25,271.75,274.7625,-2.7469788
115656,2003-03-13 00:00:00,40.25,271.75,283.968,-2.5026855
115676,2003-03-13 20:00:00,40.25,271.75,278.231,-2.870453
115678,2003-03-13 22:00:00,40.25,271.75,276.2781,-4.5367737
115679,2003-03-13 23:00:00,40.25,271.75,276.04962,-3.9368286
115680,2003-03-14 00:00:00,40.25,271.75,275.9396,-2.8726196
115699,2003-03-14 19:00:00,40.25,271.75,280.76144,-2.8815308
115726,2003-03-15 22:00:00,40.25,271.75,286.90515,-3.1933289
115727,2003-03-15 23:00:00,40.25,271.75,286.55258,-3.2170715
115728,2003-03-16 00:00:00,40.25,271.75,285.72458,-2.8291626
115846,2003-03-20 22:00:00,40.25,271.75,289.7285,-3.2165222
115847,2003-03-20 23:00:00,40.25,271.75,288.75046,-3.8987732
115848,2003-03-21 00:00:00,40.25,271.75,287.60886,-2.7147522
116034,2003-03-28 18:00:00,40.25,271.75,286.35025,-3.1315002
116038,2003-03-28 22:00:00,40.25,271.75,277.27234,-3.0727844
116039,2003-03-28 23:00:00,40.25,271.75,276.31476,-2.5796509
116062,2003-03-29 22:00:00,40.25,271.75,276.5523,-3.2714844
116206,2003-04-04 22:00:00,40.25,271.75,289.9836,-3.038971
116207,2003-04-04 23:00:00,40.25,271.75,288.8089,-2.7401428
116211,2003-04-05 03:00:00,40.25,271.75,281.6416,-6.4629517
116212,2003-04-05 04:00:00,40.25,271.75,277.85162,-5.665283
116213,2003-04-05 05:00:00,40.25,271.75,276.3517,-2.7733154
116230,2003-04-05 22:00:00,40.25,271.75,275.59506,-2.4825745
116303,2003-04-08 23:00:00,40.25,271.75,275.1489,-2.6521606
116492,2003-04-16 20:00:00,40.25,271.75,293.43182,-3.098236
116494,2003-04-16 22:00:00,40.25,271.75,292.90964,-2.8782654
116502,2003-04-17 06:00:00,40.25,271.75,287.03964,-2.6234741
116512,2003-04-17 16:00:00,40.25,271.75,282.09006,-2.625
116514,2003-04-17 18:00:00,40.25,271.75,283.82153,-2.66391
116515,2003-04-17 19:00:00,40.25,271.75,282.5938,-3.8968506
116516,2003-04-17 20:00:00,40.25,271.75,284.0153,-3.7419128
116517,2003-04-17 21:00:00,40.25,271.75,285.49136,-2.6949768
116518,2003-04-17 22:00:00,40.25,271.75,285.3892,-2.8336182
116519,2003-04-17 23:00:00,40.25,271.75,285.18665,-2.8190002
116523,2003-04-18 03:00:00,40.25,271.75,281.7059,-2.6552734
116538,2003-04-18 18:00:00,40.25,271.75,286.35135,-2.5923462
116749,2003-04-27 13:00:00,40.25,271.75,279.5812,-3.3258362
116859,2003-05-02 03:00:00,40.25,271.75,285.37158,-2.7510986
116883,2003-05-03 03:00:00,40.25,271.75,278.90625,-3.4231873
116998,2003-05-07 22:00:00,40.25,271.75,291.82855,-2.7328491
116999,2003-05-07 23:00:00,40.25,271.75,291.21896,-2.8773193
117022,2003-05-08 22:00:00,40.25,271.75,289.93576,-3.3463745
117023,2003-05-08 23:00:00,40.25,271.75,290.17316,-2.7722168
117024,2003-05-09 00:00:00,40.25,271.75,289.9478,-2.8906555
117067,2003-05-10 19:00:00,40.25,271.75,292.68552,-3.5213318
117068,2003-05-10 20:00:00,40.25,271.75,294.21082,-3.518036
117082,2003-05-11 10:00:00,40.25,271.75,283.34753,-2.598114
117163,2003-05-14 19:00:00,40.25,271.75,290.67584,-3.5985718
117164,2003-05-14 20:00:00,40.25,271.75,291.84253,-3.2280273
117190,2003-05-15 22:00:00,40.25,271.75,289.37494,-2.516571
117195,2003-05-16 03:00:00,40.25,271.75,283.78088,-2.4862366
117392,2003-05-24 08:00:00,40.25,271.75,280.32654,-2.88562
117393,2003-05-24 09:00:00,40.25,271.75,279.76233,-3.4190369
117500,2003-05-28 20:00:00,40.25,271.75,291.71597,-3.200531
117579,2003-06-01 03:00:00,40.25,271.75,280.5249,-3.721222
117580,2003-06-01 04:00:00,40.25,271.75,280.43854,-2.853363
117581,2003-06-01 05:00:00,40.25,271.75,279.3698,-3.213501
117622,2003-06-02 22:00:00,40.25,271.75,287.79562,-2.5919495
117811,2003-06-10 19:00:00,40.25,271.75,293.4653,-5.686157
117812,2003-06-10 20:00:00,40.25,271.75,294.27597,-4.429657
117838,2003-06-11 22:00:00,40.25,271.75,295.54953,-2.565857
117868,2003-06-13 04:00:00,40.25,271.75,291.44754,-2.5967407
118035,2003-06-20 03:00:00,40.25,271.75,284.76236,-2.8077087
118059,2003-06-21 03:00:00,40.25,271.75,286.51947,-2.6886902
118203,2003-06-27 03:00:00,40.25,271.75,289.22076,-2.7459106
118204,2003-06-27 04:00:00,40.25,271.75,288.82144,-2.5157776
118205,2003-06-27 05:00:00,40.25,271.75,287.72238,-2.585144
118243,2003-06-28 19:00:00,40.25,271.75,295.27466,-3.2279968
118271,2003-06-29 23:00:00,40.25,271.75,296.85873,-2.8443604
118347,2003-07-03 03:00:00,40.25,271.75,295.00235,-2.9224548
118358,2003-07-03 14:00:00,40.25,271.75,294.83286,-3.9777832
118467,2003-07-08 03:00:00,40.25,271.75,297.1558,-2.5974731
118484,2003-07-08 20:00:00,40.25,271.75,300.7102,-2.7321472
118485,2003-07-08 21:00:00,40.25,271.75,299.55334,-3.5122375
118486,2003-07-08 22:00:00,40.25,271.75,294.9225,-6.697113
118487,2003-07-08 23:00:00,40.25,271.75,293.62585,-4.787842
118488,2003-07-09 00:00:00,40.25,271.75,293.6855,-3.246643
118590,2003-07-13 06:00:00,40.25,271.75,288.6332,-2.7300415
118723,2003-07-18 19:00:00,40.25,271.75,296.24542,-3.0028381
118724,2003-07-18 20:00:00,40.25,271.75,296.5535,-3.0819397
118731,2003-07-19 03:00:00,40.25,271.75,292.63702,-3.1005554
118732,2003-07-19 04:00:00,40.25,271.75,292.00305,-2.6158447
118795,2003-07-21 19:00:00,40.25,271.75,298.66022,-2.526001
118862,2003-07-24 14:00:00,40.25,271.75,289.33698,-2.5092468
118940,2003-07-27 20:00:00,40.25,271.75,301.33868,-2.5903015
118941,2003-07-27 21:00:00,40.25,271.75,300.78647,-3.129242
118942,2003-07-27 22:00:00,40.25,271.75,299.19263,-4.1674805
118943,2003-07-27 23:00:00,40.25,271.75,298.73666,-3.512207
118944,2003-07-28 00:00:00,40.25,271.75,298.18704,-2.79776
118971,2003-07-29 03:00:00,40.25,271.75,291.37512,-2.5086365
119030,2003-07-31 14:00:00,40.25,271.75,293.15137,-2.606659
119062,2003-08-01 22:00:00,40.25,271.75,296.08224,-4.6946716
119078,2003-08-02 14:00:00,40.25,271.75,294.12198,-2.7490234
119086,2003-08-02 22:00:00,40.25,271.75,294.93484,-4.2582703
119110,2003-08-03 22:00:00,40.25,271.75,296.28412,-2.6743774
119150,2003-08-05 14:00:00,40.25,271.75,291.02393,-2.8851318
119302,2003-08-11 22:00:00,40.25,271.75,294.58646,-4.0360107
119345,2003-08-13 17:00:00,40.25,271.75,296.6449,-2.6276245
119446,2003-08-17 22:00:00,40.25,271.75,299.05396,-2.5845947
119566,2003-08-22 22:00:00,40.25,271.75,298.49573,-3.172058
119571,2003-08-23 03:00:00,40.25,271.75,290.7483,-4.390167
119572,2003-08-23 04:00:00,40.25,271.75,290.2476,-3.5431519
119573,2003-08-23 05:00:00,40.25,271.75,288.87854,-3.6470337
119574,2003-08-23 06:00:00,40.25,271.75,288.44806,-2.9883423
119581,2003-08-23 13:00:00,40.25,271.75,288.4296,-3.2304993
119595,2003-08-24 03:00:00,40.25,271.75,291.46445,-2.5705566
119606,2003-08-24 14:00:00,40.25,271.75,292.46036,-2.718689
119638,2003-08-25 22:00:00,40.25,271.75,302.6724,-2.767456
119639,2003-08-25 23:00:00,40.25,271.75,302.55505,-2.6235046
119654,2003-08-26 14:00:00,40.25,271.75,296.0239,-2.9532166
119678,2003-08-27 14:00:00,40.25,271.75,297.23453,-2.7271423
119686,2003-08-27 22:00:00,40.25,271.75,302.8197,-2.4856262
119691,2003-08-28 03:00:00,40.25,271.75,295.7651,-2.6493835
119702,2003-08-28 14:00:00,40.25,271.75,295.25903,-2.5072327
119862,2003-09-04 06:00:00,40.25,271.75,290.21054,-2.5009766
119883,2003-09-05 03:00:00,40.25,271.75,287.32794,-3.1886597
119885,2003-09-05 05:00:00,40.25,271.75,286.66815,-2.808899
119886,2003-09-05 06:00:00,40.25,271.75,285.99188,-2.7091675
119894,2003-09-05 14:00:00,40.25,271.75,286.3538,-2.5344238
119917,2003-09-06 13:00:00,40.25,271.75,283.99103,-2.6942139
119931,2003-09-07 03:00:00,40.25,271.75,287.92795,-2.5881653
119941,2003-09-07 13:00:00,40.25,271.75,286.48874,-2.6673584
120014,2003-09-10 14:00:00,40.25,271.75,291.38257,-2.728485
120038,2003-09-11 14:00:00,40.25,271.75,291.8799,-2.490265
120130,2003-09-15 10:00:00,40.25,271.75,285.08932,-2.7368164
120157,2003-09-16 13:00:00,40.25,271.75,285.94403,-2.6424255
120226,2003-09-19 10:00:00,40.25,271.75,286.26514,-2.525177
120243,2003-09-20 03:00:00,40.25,271.75,282.30093,-3.6501465
120244,2003-09-20 04:00:00,40.25,271.75,282.18994,-3.0340576
120245,2003-09-20 05:00:00,40.25,271.75,281.5551,-2.9873657
120246,2003-09-20 06:00:00,40.25,271.75,281.09814,-2.8132324
120250,2003-09-20 10:00:00,40.25,271.75,276.9774,-3.8874512
120251,2003-09-20 11:00:00,40.25,271.75,276.94965,-3.689087
120252,2003-09-20 12:00:00,40.25,271.75,277.6726,-3.3678894
120253,2003-09-20 13:00:00,40.25,271.75,279.24094,-3.709137
120277,2003-09-21 13:00:00,40.25,271.75,282.15125,-2.896637
120286,2003-09-21 22:00:00,40.25,271.75,294.74353,-2.6881409
120310,2003-09-22 22:00:00,40.25,271.75,291.4295,-2.6307678
120311,2003-09-22 23:00:00,40.25,271.75,291.15793,-2.5863953
120315,2003-09-23 03:00:00,40.25,271.75,286.09924,-2.7956543
120322,2003-09-23 10:00:00,40.25,271.75,282.09784,-3.163208
120323,2003-09-23 11:00:00,40.25,271.75,281.8958,-2.6765442
120326,2003-09-23 14:00:00,40.25,271.75,282.35706,-3.9006042
120358,2003-09-24 22:00:00,40.25,271.75,296.90454,-3.108429
120365,2003-09-25 05:00:00,40.25,271.75,287.3996,-3.5258179
